,0
2353,-0.17520397026652265
2354,-0.0833897306463487
2355,-0.05894925684286271
2356,-0.09068368231707652
2357,-0.06220512763113885
2358,-0.03893410870459878
2359,-0.10301644037125653
2360,-0.09612848544408957
2361,-0.07316765643369418
2362,-0.06176861460242045
2363,-0.12836886006691228
2364,-0.30911813064074173
2365,-0.1583174997139934
2366,-0.07035672071807246
2367,-0.08868248785051518
2368,-0.2838603577424023
2369,-0.06458690533062764
2370,-0.1520941195650654
2371,-0.6158171296729466
2372,-0.07849346740419741
2373,-0.05578460573906312
2374,-0.062032605999181534
2375,-0.09019536897957219
2376,-0.13762202550159283
2377,-0.1343819439331784
2378,-0.29976691255596244
2379,-0.058033701027955444
2380,-0.23246797199008146
2381,-0.055707912109628194
2382,-0.09876872169722377
2383,-0.04811713200566982
2384,-0.1448226018367052
2385,-0.048483306086617786
2386,-0.06482806887746165
2387,-0.055421934093617724
2388,-0.04920465617447478
2389,-0.0742132214842453
2390,-0.12442233990680977
2391,-0.1818536398182196
2392,-0.2572665827069587
2393,-0.0664081335463277
2394,-0.23587108443703605
2395,-0.14905869178594852
2396,-0.09677051804536002
2397,-0.05058883898831243
2398,-0.07472789185261695
2399,-0.14933366649692217
2400,-0.4753377041942093
2401,-0.013580301650478157
2402,-0.05176053482701092
2403,-0.03674582085567437
2404,-0.046416673131634764
2405,-0.08649381837703624
2406,-0.3408191141481218
2407,-0.06762724333891036
2408,-0.19910823916012443
2409,-0.09299393700577875
2410,-0.20283293668468455
2411,-0.1253122158672592
2412,-0.10183323891188903
2413,-0.08984107969494977
2414,-0.09204013877213942
2415,-0.19512796423186585
2416,-0.04955974574675833
2417,-0.16300878163364652
2418,-0.05270501082896744
2419,-0.25136620317700054
2420,-0.1112242814229788
2421,-0.192767548305945
2422,-0.07511066461732253
2423,-0.256763912142535
2424,-0.29553757380294593
2425,-0.11958115076031751
2426,-0.09083649732317192
2427,-0.059135213395969756
2428,-0.39043211260994065
2429,-0.28564435834702556
2430,-0.061629241028956644
2431,-0.047880568232768754
2432,-0.13292484178811947
2433,-0.2796811916131252
2434,-0.1511655504715712
2435,-0.10647944220172252
2436,-0.06484050581023307
2437,-0.1048018728316602
2438,-0.10807412198363105
2439,-0.06744878036451744
2440,-0.10861121331108833
2441,-0.08432599103035589
2442,-0.06286877584452433
2443,-0.24778334791858186
2444,-0.07194687228374709
2445,-0.3082896853548087
2446,-0.13556172282060663
2447,-0.04839509841682138
2448,-0.2764794827813083
2449,-0.05059106940396643
2450,-0.0826424091501417
2451,-0.09847220351535073
2452,-0.05908048405110361
2453,-0.13236493298267396
2454,-0.1646800094154497
2455,-0.12755575304088748
2456,-0.21438920924875085
2457,-0.09700368589239286
2458,-0.06401016757270067
2459,-0.32952896635769946
2460,-0.4169120399684158
2461,-0.1304036243638738
2462,-0.15320911448264332
2463,-0.2925189436372529
2464,-0.0926086597628914
2465,-0.06554821496538041
2466,-0.14257393809350716
2467,-0.08178581044390291
2468,-0.07193044511099853
2469,-0.14603196298325485
2470,-0.19222541505581375
2471,-0.19410624521528044
2472,-0.16608051321693323
2473,-0.11551209286367096
2474,-0.0593757415838343
2475,-0.056399536796083526
2476,-0.08552642615569007
2477,-0.31303666519953255
2478,-0.2286507345738083
2479,-0.09950710058987462
2480,-0.3785956990941037
2481,-0.056511269246635104
2482,-0.194010924275891
2483,-0.036736818875763695
2484,-0.1463689866413061
2485,-0.38234830741652
2486,-0.1788493542789013
2487,-0.07911293477466136
2488,-0.062064835836277595
2489,-0.05483444869582904
2490,-0.10282700613649748
2491,-0.06170259613948264
2492,-0.14970347747568513
2493,-0.13490152620394233
2494,-0.31487200907441987
2495,-0.048094980329559216
2496,-0.3170984146049832
2497,-0.07864707034973963
2498,-0.13224389339161088
2499,-0.11307946111767363
2500,-0.35017648058179573
2501,-0.11630684448718041
2502,-0.11474347416197554
2503,-0.06951426272917804
2504,-0.1009304167041067
2505,-0.059473571090400225
2506,-0.1282118014455577
2507,-0.09882311240041972
2508,-0.03661727602229801
2509,-0.07202139831589363
2510,-0.08535160219643721
2511,-0.11316981545023264
2512,-0.10572668528964255
2513,-0.09646242782725171
2514,-0.1589379940752718
2515,-0.06157632420923529
2516,-0.1297524265891024
2517,-0.11786658189961984
2518,-0.11765959013141614
2519,-0.07118274205268842
2520,-0.0759301695664282
2521,-0.3559510705430312
2522,-0.25277846785722224
2523,-0.1530511507142074
2524,-0.09503097093695638
2525,-0.05733233621656819
2526,-0.08163171369902512
2527,-0.1960079375213544
2528,-0.05416285149395151
2529,-0.10846277028529144
2530,-0.25369584038258963
2531,-0.07833899390171402
2532,-0.1674191462354573
2533,-0.05227056041827914
2534,-0.17341639604340292
2535,-0.08716593307380166
2536,-0.05112117909065009
2537,-0.07538390858136934
2538,-0.06251088880532246
2539,-0.10249404358249199
2540,-0.16745776504240123
2541,-0.0649762930103827
2542,-0.3111020946937876
2543,-0.08750851786683846
2544,-0.15920857010576822
2545,-0.19478894812506584
2546,-0.1396929507949041
2547,-0.060827187231457615
2548,-0.09556788814808634
2549,-0.08055052044589324
2550,-0.08210417181671413
2551,-0.1304233888840341
2552,-0.044989820275062084
2553,-0.11179861422389989
2554,-0.15822964417133886
2555,-0.32869761907914347
2556,-0.09594313292767755
2557,-0.07656442060502895
2558,0.1804127032384938
2559,-0.08433445622744956
2560,-0.12103997635028182
2561,-0.04796211010163814
2562,-0.08320927911292147
2563,-0.26534474336734687
2564,-0.09605127385713495
2565,-0.13037123874638007
2566,-0.2609807617932972
2567,-0.07425861071852295
2568,-0.15602783703704928
2569,-0.07364245199666718
2570,-0.12164136859188343
2571,-0.061002861001058555
2572,-0.05302164999214754
2573,-0.03912832527146402
2574,-0.047538916774937275
2575,-0.05521721387010294
2576,-0.08434111708055758
2577,-0.05443905543578796
2578,-0.06728213707041489
2579,-0.10291559345305017
2580,-0.14671928297931325
2581,-0.10301682017346353
2582,-0.30673632787300914
2583,-0.18631221135442777
2584,-0.17579212607492942
2585,-0.20421977945935088
2586,-0.0549658849944703
2587,-0.20267120978160275
2588,-0.07168473926927259
2589,-0.10932021984390727
2590,-0.07429863113510934
2591,-0.07522339656080619
2592,-0.026241825500528206
2593,-0.0892013454911513
2594,-0.04584791216261674
2595,-0.2687944385212316
2596,-0.15912966640163587
2597,-0.23558644495116093
2598,-0.06955265775775318
2599,-0.19034714932721236
2600,-0.0979356719668713
2601,-0.07495075715692104
2602,-0.24262523281180484
2603,-0.05057037509133892
2604,-0.038760337255009825
2605,-0.03723240690055775
2606,-0.06811459113416339
2607,-0.0814054512998212
2608,-0.10739099742658696
2609,-0.08144638067174635
2610,-0.051504336922620325
2611,-0.06685037402692372
2612,-0.09619554490624974
2613,-0.078751735281298
2614,-0.1453365669068766
2615,-0.04717795960290382
2616,-0.09178701205051287
2617,-0.043847033103662066
2618,-0.09282199300311787
2619,-0.07550097238828571
2620,-0.4113504028461364
2621,0.007370892638114746
2622,-0.1483637285449364
2623,-0.21474706838633895
2624,-0.08043848630273047
2625,-0.17140253899316502
2626,-0.10225386397633042
2627,-0.05744638164665406
2628,-0.19439009558850542
2629,-0.09681845933605512
2630,-0.11345138813903959
2631,-0.37049533566327003
2632,-0.06376969537722192
2633,-0.08983125495786459
2634,-0.1264985855673145
2635,-0.06430652250494104
2636,-0.058500036006005667
2637,-0.04602085738294798
2638,-0.09471430788428793
2639,-0.053855395834297985
2640,-0.1513632916686547
2641,-0.10081774453683143
2642,-0.18393205856061176
2643,-0.23739060898730888
2644,-0.035170009981792934
2645,-0.12316144029754501
2646,-0.2575066030245213
2647,-0.14816078113105408
2648,-0.2014546582146827
2649,-0.16380021969051128
2650,-0.2340983446231636
2651,-0.10772678988635272
2652,-0.06209675058852352
2653,-0.21795100436410128
2654,-0.1958987592309262
2655,-0.040814857997134496
2656,-0.05530951596002761
2657,-0.0769835769282919
2658,-0.07058845216283788
2659,-0.0752907404440013
2660,-0.08181370650616765
2661,-0.06781795294358084
2662,-0.1394001432404492
2663,-0.09965462727565076
2664,-0.14517088531911906
2665,-0.10334399784375756
2666,-0.06576872687108933
2667,-0.15825680705214287
2668,-0.16896103922599182
2669,-0.09692341082441462
2670,-0.06650424168180218
2671,-0.07424094047207996
2672,-0.0663933749990456
2673,-0.31085941636443803
2674,-0.053538235483555144
2675,-0.1668720705010653
2676,-0.057872992960770926
2677,-0.06737462682280511
2678,-0.04153401093345162
2679,-0.13617381571968873
2680,-0.04526589212136182
2681,-0.11654793115877715
2682,-0.18100452807706927
2683,-0.14991032431060705
2684,-0.12034000693512847
2685,-0.23351990404827336
2686,-0.2628418631539544
2687,-0.12196263982043407
2688,-0.31872432720117166
2689,-0.0663258874246055
2690,-0.17507512392914984
2691,-0.03644075190318525
2692,-0.09240916451485791
2693,-0.20780298001894648
2694,-0.10732413968472805
2695,-0.11519327762886038
2696,-0.10716073928878439
2697,-0.15039672474860666
2698,-0.23335024886169617
2699,-0.11040120503980022
2700,-0.08365162277499111
2701,-0.42465001410158315
2702,-0.08524583279594233
2703,-0.14880422035332233
2704,-0.20947425210875578
2705,-0.2846630168694815
2706,0.02262669534203975
2707,-0.35103973170073327
2708,-0.05422537919469941
2709,-0.07913053143695935
2710,-0.10295586353564506
2711,-0.20293989205505183
2712,-0.04979968579227664
2713,-0.11449516277912304
2714,-0.14226384986217216
2715,-0.045340488878781574
2716,-0.13723745362074102
2717,-0.09383695271301369
2718,-0.048613853910289086
2719,-0.04493847780609771
2720,-0.07825063478331803
2721,-0.08200430225420889
2722,-0.08917053163291226
2723,-0.08576447850787743
2724,-0.06672841699330254
2725,-0.10009108071935335
2726,-0.11792742592618004
2727,-0.07769005852684126
2728,-0.08226970731256569
2729,-0.07429739750393788
2730,-0.09267988875729401
2731,-0.055034571122460955
2732,-0.07888995985537683
2733,-0.16053460425040228
2734,-0.3159210334890117
2735,-0.11666670084365727
2736,-0.1595895320569905
2737,-0.13298875299203802
2738,-0.18785541537982517
2739,-0.11860753229230292
2740,-0.05929503762651253
2741,-0.147878289882625
2742,-0.14092152058138968
2743,-0.08275691270405822
2744,-0.1383765100162151
2745,-0.3687962465216003
2746,-0.06937528139511405
2747,-0.040585362263126076
2748,-0.07203102267376817
2749,-0.10078384876161985
2750,-0.16809284361439938
2751,-0.13591191793486107
2752,-0.20536809611001516
2753,-0.046617368501436496
2754,-0.07083651632344674
2755,-0.19631909683127657
2756,-0.03536954384644703
2757,-0.02116888185498703
2758,-0.13086038129474695
2759,-0.09271254300918663
2760,-0.13130487963073398
2761,-0.09421012447538005
2762,-0.18540855022676403
2763,-0.13326516704738184
2764,-0.24510112689317887
2765,-0.04207232792453014
2766,0.045135863277492576
2767,-0.08597882795993986
2768,-0.1086974543352417
2769,-0.11793263508544058
2770,-0.023827992103068532
2771,-0.10276850524200166
2772,-0.14845536823751132
2773,-0.07490999461136598
2774,-0.19783480099507697
2775,-0.03647293967320799
2776,-0.16728057843520763
2777,-0.1693221038673374
2778,-0.08755206291931684
2779,-0.041831910538080753
2780,-0.16903392224658081
2781,-0.10253900303586255
2782,-0.09870590081246777
2783,-0.08428661117020779
2784,-0.07306648135252274
2785,-0.12399911940272333
2786,-0.12334677151481067
2787,-0.31718176382409224
2788,-0.09530844236519725
2789,-0.12127658903648607
2790,-0.054609362644289214
2791,-0.15586973078567232
2792,-0.11371696755171454
2793,-0.050781710820031474
2794,-0.04939926919107599
2795,-0.1380549051955873
2796,-0.13009951432805714
2797,-0.08009316099542382
2798,-0.18940173557981685
2799,-0.10348752898053636
2800,-0.05857260560705454
2801,-0.07264403979911538
2802,-0.11468599531676378
2803,-0.38997964334268514
2804,-0.03854938551404768
2805,-0.1296199317518104
2806,-0.08823232855820745
2807,-0.26929328488896087
2808,-0.041721713193923815
2809,-0.035603915033674646
2810,-0.045625863510013964
2811,-0.08550797955300302
2812,-0.060157977532181835
2813,-0.10145775282325227
2814,-0.04776213264640623
2815,-0.05001868256535891
2816,-0.1356772002883982
2817,-0.13666195143903082
2818,-0.06110929010883536
2819,-0.051183737500995544
2820,-0.42002222638389924
2821,-0.18200725823945607
2822,-0.21524959084008435
2823,-0.029839447194729432
2824,-0.3342493139905987
2825,-0.03545006895770576
2826,-0.22230120048035396
2827,-0.0430502657004334
2828,-0.07695227451545164
2829,-0.20184862252327368
2830,-0.08229320277235527
2831,-0.2445320853890736
2832,-0.08635527484613825
2833,-0.05919981754383061
2834,-0.14273641087985178
2835,-0.1367805815680169
2836,-0.08431079565796178
2837,-0.16214723325940977
2838,-0.2746146054013104
2839,-0.07470577866724377
2840,-0.054678466772540686
2841,-0.08717095799679402
2842,-0.1593247344522655
2843,-0.10189789614056845
2844,-0.03299962381351126
2845,-0.06879815438352783
2846,-0.05211218128188012
2847,-0.28285292148644847
2848,-0.06775042123428368
2849,-0.1252233294165119
2850,-0.08466761608805481
2851,-0.2250777596224114
2852,-0.4072724051376411
2853,-0.25458681633087027
2854,-0.06372395082291818
2855,-0.07422166413620757
2856,-0.5079552839010075
2857,-0.04822455708727391
2858,-0.09555759939441831
2859,-0.1738704237628407
2860,-0.3492006597853734
2861,-0.1951477307942843
2862,-0.051447849678114776
2863,-0.07971366584792926
2864,-0.062224952980658714
2865,-0.16411684859442058
2866,-0.09927382761774578
2867,-0.06717195958975253
2868,-0.06604327800171148
2869,-0.33627481614820126
2870,-0.13297368303554313
2871,-0.1401814165835635
2872,-0.08907721045866519
2873,-0.194220178756906
2874,-0.14375952072346065
2875,-0.148008410914738
2876,-0.10444055295640851
2877,-0.2350253931028953
2878,-0.10136594838950781
2879,-0.07613226182866761
2880,-0.09397431111655545
2881,-0.08400164992683272
2882,-0.0633834147354667
2883,-0.09177072995262822
2884,-0.17807900705439106
2885,-0.26559844577912783
2886,-0.08222026592723983
2887,-0.08120280069333954
2888,-0.10946563485756408
2889,-0.07707007006148259
2890,-0.14828210668009303
2891,-0.08872474600013217
2892,-0.0943192798532742
2893,-0.13197760351802745
2894,-0.0759889240866439
2895,-0.11634720470551281
2896,-0.08473835161264302
2897,-0.07358849389713049
2898,-0.02589851517797997
2899,-0.4633883404288343
2900,-0.12423278017050957
2901,-0.0590600192994972
2902,-0.18502634227586717
2903,-0.05371362602182864
2904,-0.07904414668049027
2905,0.0871364691835062
2906,-0.146058136544122
2907,-0.44655804841714464
2908,-0.12254107970781375
2909,-0.10294398201873661
2910,-0.08988905852185895
2911,-0.06791841863319119
2912,-0.040271649228101225
2913,-0.2019851048546267
2914,-0.05978976049739592
2915,-0.045187263502296876
2916,-0.05300158418523393
2917,-0.10671791035761098
2918,-0.21416358772797608
2919,-0.17811694923215288
2920,-0.08181616873274636
2921,-0.12030154815002052
2922,-0.04289651746640381
2923,-0.2617899317200323
2924,-0.18827317513108116
2925,-0.08688863000263905
2926,-0.0504982668063669
2927,-0.07839935878152682
2928,-0.030140549298635334
2929,-0.06863223128761654
2930,-0.10846884031715488
2931,-0.06549596536243833
2932,-0.08460274701874351
2933,-0.06184256907122252
2934,-0.08574417192592343
2935,-0.06757213094781886
2936,-0.21564717757655463
2937,-0.07891201754225613
2938,-0.05068231249591693
2939,-0.11771381145883164
2940,-0.09858216626349235
2941,-0.5125153715435005
2942,-0.07716474140880125
2943,-0.07450661667283247
2944,-0.13385120076363521
2945,-0.056865381528593016
2946,-0.04989928298658011
2947,-0.16164869492823267
2948,-0.06157699912293563
2949,-0.06026932068205716
2950,-0.05138853263330595
2951,-0.21617454821166615
2952,-0.1330887302871102
2953,-0.10764415803497432
2954,-0.10713510748812176
2955,-0.2862471290158401
2956,-0.20058337142434976
2957,-0.17230358683434602
2958,-0.32625457332765695
2959,-0.19984392734677842
2960,-0.11049535568993571
2961,-0.09706708302330871
2962,-0.11646391846769918
2963,-0.07110785427066758
2964,-0.16914260910074524
2965,-0.14905135345051462
2966,-0.07526407309997704
2967,-0.08974577411725919
2968,-0.09219611316753665
2969,-0.059641839038472956
2970,-0.17607573650804048
2971,-0.10979942294505
2972,-0.0917423650911087
2973,-0.052640902903816414
2974,-0.05076759687871237
2975,-0.047539527202882646
2976,-0.08828149574149007
2977,-0.06451902561660376
2978,-0.11278203006508718
2979,-0.3097019122495708
2980,-0.35173004187704393
2981,-0.16615213005988747
2982,-0.12912144165124934
2983,-0.05549390379828791
2984,-0.07339438402431549
2985,-0.06111681691070628
2986,-0.21438910191474855
2987,-0.0943816603741761
2988,-0.11686099551820854
2989,-0.06447417843799645
2990,-0.09330796896797142
2991,-0.19658566876053155
2992,-0.22450479678594354
2993,-0.11733137672108314
2994,-0.12085939595651636
2995,-0.0007318281523675385
2996,-0.14039724936117717
2997,-0.05682913937203451
2998,-0.0431374758937916
2999,-0.04912977762601895
3000,-0.05474196547912924
3001,-0.032891001743634865
3002,-0.0921712928039833
3003,-0.3186414250233635
3004,-0.03603446607195563
3005,-0.06729528377450347
3006,-0.11943057909500375
3007,-0.15640192484631496
3008,-0.08327412964840303
3009,-0.09467334152008967
3010,-0.05125176028755409
3011,-0.23748666569617324
3012,-0.25836025093808246
3013,-0.05202431902749323
3014,-0.16290250525118666
3015,-0.09942803399682236
3016,-0.04248590691602621
3017,-0.05953302178015438
3018,-0.09975489444537981
3019,-0.13913460512814183
3020,-0.1355989600130313
3021,-0.06971214990875872
3022,-0.04298680016602343
3023,-0.13921815013477926
3024,-0.10614855148247386
3025,-0.07082870307783243
3026,-0.1311108280907023
3027,-0.08944779089036535
3028,-0.07961710252919571
3029,-0.14701485547071383
3030,-0.046739005429309505
3031,-0.14216997740991655
3032,-0.17317931166158274
3033,0.003767973772517866
3034,-0.10088347555494162
3035,-0.1607201171715622
3036,-0.018600174496802697
3037,-0.042263646001939534
3038,-0.0377809311179156
3039,-0.027210397545127534
3040,-0.11682627453913906
3041,-0.20345805374602266
3042,-0.07499210299341065
3043,-0.1923171144696133
3044,-0.11378097618904061
3045,-0.09409720170913123
3046,-0.05821359948800979
3047,-0.25380749259021773
3048,-0.1590083416221934
3049,-0.1295073026861674
3050,-0.1868344726567265
3051,-0.06259803676855631
3052,-0.12220412749002744
3053,-0.1435551413600518
3054,-0.11829960179556456
3055,-0.22575268806407278
3056,-0.07363172856733571
3057,-0.11547102560371773
3058,-0.050416629068442055
3059,-0.21539210544875523
3060,-0.3183882320830374
3061,-0.14927904152954408
3062,-0.0698317003981732
3063,-0.12986801987013905
3064,-0.07587800465076273
3065,-0.04540086790040557
3066,-0.0656091815515281
3067,-0.09089124905317536
3068,-0.035030779001598705
3069,-0.06296009579990351
3070,-0.0829826431765216
3071,-0.13403309913396122
3072,-0.1773822360663652
3073,-0.06322171564159663
3074,-0.08121042831984589
3075,-0.05187856949748514
3076,-0.24554836959363677
3077,-0.0655666709879046
3078,-0.05601093610574204
3079,-0.07064460684107765
3080,-0.24703428272972547
3081,-0.02900454925736042
3082,-0.10874447583534283
3083,-0.05755046128657965
3084,-0.04290856120714644
3085,-0.04656565952755333
3086,-0.06220975440034686
3087,-0.10756027635026721
3088,-0.04835601346352349
3089,-0.03636159369504537
3090,-0.10219805412103511
3091,-0.29196071486688707
3092,-0.14984431015129426
3093,-0.08989046730444082
3094,-0.1402956390670269
3095,-0.07252880214810273
3096,-0.09072938097475071
3097,-0.08775347184986541
3098,-0.12763283681454698
3099,-0.22810105221980603
3100,-0.29731465382206845
3101,-0.0733734980081363
3102,-0.11641241625343607
3103,-0.09434790133623187
3104,-0.07030883128324887
3105,-0.06809565573814771
3106,-0.08280673834949508
3107,-0.10462352604992466
3108,-0.06446659136446353
3109,-0.15316933032964974
3110,-0.09223673935374939
3111,-0.08459102802885789
3112,-0.36115017144965555
3113,-0.19414639917373047
3114,-0.15787469312365973
3115,-0.38169286811840336
3116,-0.2567105127431281
3117,-0.06779861144313777
3118,-0.05607809076463731
3119,-0.07888492102921517
3120,0.0503039189499604
3121,-0.0390882569882279
3122,-0.09307573551743031
3123,-0.04089003312744773
3124,-0.16459774866037957
3125,-0.09816008023053588
3126,-0.04795369929828574
3127,-0.22335914150723296
3128,-0.06306627045905779
3129,-0.044223981281111574
3130,-0.03976060376938416
3131,-0.03297384339053809
3132,-0.04940295854389799
3133,-0.07468223058459521
3134,-0.047640271201193074
3135,-0.09770783652953274
3136,-0.15948960988930289
3137,-0.03706649158710266
3138,-0.08777978788337397
3139,-0.05349590336824817
3140,-0.08758137840506831
3141,-0.1744301774214575
3142,-0.18799787785348232
3143,-0.21731312758246088
3144,-0.08362002390541778
3145,-0.055112277368405516
3146,-0.11989931897704106
3147,-0.36715106828849436
3148,-0.05593070866728758
3149,-0.13257700910392983
3150,-0.15323278103023635
3151,-0.16654615195824737
3152,-0.058793050003153165
3153,-0.17928256368782594
3154,-0.08062979181357602
3155,-0.06851949256926256
3156,-0.10816893876735935
3157,-0.18123525770369286
3158,-0.03959476487412652
3159,-0.12133213658440085
3160,-0.016794851072540428
3161,-0.13181082011299922
3162,-0.369210693541263
3163,-0.05847283196465342
3164,-0.17659225632152525
3165,-0.09790039084506447
3166,-0.08277026695623063
3167,-0.10559080698869754
3168,-0.07499599051679182
3169,-0.32005550376893616
3170,-0.25941935130429283
3171,-0.13760580679048473
3172,-0.11752907123691428
3173,-0.06942515402708842
3174,-0.3571555910001207
3175,-0.1306116482285919
3176,-0.24857223205816964
3177,-0.06649301519824657
3178,-0.12969458994926003
3179,-0.04760019131316656
3180,-0.18874049309018892
3181,-0.23604755306307432
3182,-0.3252717301334941
3183,-0.11285226460322885
3184,-0.16508369618592653
3185,-0.1256746767478197
3186,-0.05489228878129911
3187,-0.15431344185973062
3188,-0.12723280151961627
3189,-0.11766952890131688
3190,-0.2017180046978144
3191,-0.05598697516882498
3192,-0.0907146413460481
3193,-0.14599801798517117
3194,-0.07543222416298671
3195,-0.1081858283208169
3196,-0.06172261049945179
3197,-0.10911249064053517
3198,-0.11947994333877218
3199,-0.13013752153101646
3200,-0.05440974282369496
3201,-0.27334596010437295
3202,-0.15700389625976158
3203,-0.1056065785153093
3204,-0.20823430013329164
3205,-0.21683300365733743
3206,-0.05436179886001973
3207,-0.42738515204246136
3208,-0.12211521107604661
3209,-0.08652850279225946
3210,-0.11847621420932554
3211,-0.38366879200693477
3212,-0.10755949062963152
3213,-0.060050999172382664
3214,-0.09493693809327983
3215,-0.07773937549225453
3216,-0.08253441074835893
3217,-0.2504823484249483
3218,-0.18193348375059182
3219,-0.20182219305880267
3220,-0.11236141312544662
3221,-0.11471631502149933
3222,-0.11951425416617147
3223,-0.1282310002701214
3224,-0.039339859877700015
3225,-0.057290273581477334
3226,-0.19536310645463337
3227,-0.059345462386650276
3228,-0.10670348926564838
3229,-0.08597665592997845
3230,-0.06565125069679804
3231,-0.12365945439174135
3232,-0.11966505212569832
3233,-0.19324561811125868
3234,-0.15901376999440164
3235,-0.09698982211105861
3236,-0.059008367333249205
3237,-0.050778002250239186
3238,-0.10243727814791291
3239,-0.05931718505542449
3240,-0.1371532020560743
3241,-0.05702085833455828
3242,-0.12639581237626932
3243,-0.044934755489796925
3244,-0.150993553456607
3245,-0.0412299775006604
3246,-0.10562814560570123
3247,-0.03295742806432321
3248,-0.11824907358649915
3249,-0.05353113342672859
3250,-0.07556467235943883
3251,-0.08248383914926292
3252,-0.026159553049649845
3253,-0.09266750379597931
3254,-0.1973695938322952
3255,-0.13505584525215877
3256,-0.09460140492868922
3257,-0.09515024572776319
3258,-0.11513120453014336
3259,-0.08266649298292648
3260,-0.10674768466401634
3261,-0.10815649192502004
3262,-0.10937185622645322
3263,-0.2477482109991445
3264,-0.07801318338301329
3265,-0.11450061734871277
3266,-0.29256667032853856
3267,-0.10540962334647362
3268,-0.11027206114305714
3269,-0.06897896324842358
3270,-0.12243315127379792
3271,-0.17597286426630707
3272,-0.17339366050207405
3273,-0.0649583821896469
3274,-0.06445559721603503
3275,-0.25159380716756513
3276,-0.08265082793875263
3277,-0.03742239987823592
3278,-0.0476781582688517
3279,-0.10853957011520234
3280,-0.2424885702608795
3281,-0.09598799489425888
3282,-0.04036062866179866
3283,-0.05392503277057863
3284,-0.06000961765876057
3285,-0.06853230581793139
3286,-0.05045770626387072
3287,-0.0448144654618634
3288,-0.09178246231175195
3289,-0.272308251250333
3290,-0.058067946924053794
3291,-0.12419043705097899
3292,-0.16079360380531937
3293,-0.09442441021870684
3294,-0.0584714112126673
3295,-0.043954633930726524
3296,-0.14059879463805758
3297,-0.052683008289679124
3298,-0.07896611494955984
3299,-0.05361151744695661
3300,-0.07997289794496627
3301,-0.054965991216529016
3302,-0.1426258233750163
3303,-0.12580735263577297
3304,-0.09234409088398401
3305,-0.08936186722630332
3306,-0.11033628549230487
3307,-0.05923961219711575
3308,-0.08465604020425918
3309,-0.3784829406698362
3310,-0.07127139970302407
3311,-0.1297585066749044
3312,-0.08398792289951024
3313,-0.026905472575910812
3314,-0.1360242734199641
3315,-0.0416933573371374
3316,-0.08141347923409664
3317,-0.04020408319705335
3318,-0.08322286077429009
3319,-0.04558978109029482
3320,-0.3152910326481626
3321,-0.04527319495818699
3322,-0.09926513056356376
3323,-0.06867001794929675
3324,-0.27508219402890927
3325,-0.069407522804067
3326,-0.1341445603720048
3327,-0.0698967457507435
3328,-0.2653795206681675
3329,-0.19759020283399703
3330,-0.062221480172553884
3331,-0.34536694676820917
3332,-0.24092779517608148
3333,-0.17930737211217215
3334,-0.1289375648728744
3335,-0.018810952248104508
3336,-0.06234732733495773
3337,-0.12904015664232815
3338,-0.11610155380507073
3339,-0.11598052597782223
3340,-0.08534275783969733
3341,-0.1744098928112679
3342,-0.06270024992739477
3343,-0.0516116408714446
3344,-0.06543823799325969
3345,-0.041416307889187765
3346,-0.05018170963600841
3347,-0.044921090461253074
3348,-0.042820783403273804
3349,-0.12003678605994567
3350,-0.012186559667684635
3351,-0.15495365840222033
3352,-0.08881770154852427
3353,-0.21868981436168208
3354,-0.08167901414588417
3355,-0.19380174259194768
3356,-0.1473686646381147
3357,-0.09356458783788932
3358,-0.09195664724510472
3359,-0.09379929279494117
3360,-0.027944935488476055
3361,-0.16360553197578945
3362,-0.06230110545552088
3363,-0.11399221216268537
3364,-0.05596822827118275
3365,-0.16175868596200485
3366,-0.09315304122009377
3367,-0.05094173813034031
3368,-0.1998845879591088
3369,-0.26807589498049084
3370,-0.5554179060282057
3371,-0.08536039331282472
3372,-0.053364069593056646
3373,-0.10226644522117076
3374,-0.17037528780956637
3375,-0.36248097239348614
3376,-0.048126207732767316
3377,-0.09102212175290916
3378,-0.0529440729543604
3379,-0.09091983711655614
3380,-0.13867023058270173
3381,-0.15985606761499244
3382,-0.06982641362486114
3383,-0.1377559352615153
3384,-0.09613684651130723
3385,-0.0773259087566323
3386,-0.3364328860754581
3387,-0.10273828560420084
3388,-0.04838546277985753
3389,-0.1044863711658113
3390,-0.0748302012941534
3391,-0.10840875524813642
3392,-0.1034721847802725
3393,-0.10870736619704581
3394,-0.10346779565582787
3395,-0.4166692968424181
3396,-0.09684683759869982
3397,-0.2583831940582899
3398,-0.14129936438695861
3399,-0.04326610267720427
3400,-0.34386457747447935
3401,-0.19679569842290737
3402,-0.3199243214270484
3403,-0.13255082612139354
3404,-0.05392543839505174
3405,-0.18708540349108355
3406,-0.12189771639594739
3407,-0.03512595844065528
3408,-0.06369374028231103
3409,-0.18537657573398122
3410,-0.17376246964891187
3411,-0.0855400122923107
3412,-0.1266016423765213
3413,-0.09218452689614506
3414,-0.09007871948410001
3415,-0.1966586679624043
3416,-0.0513954957157736
3417,-0.04531157611620301
3418,-0.09972956096189407
3419,-0.06676198354441006
3420,-0.10734599956234445
3421,-0.15593100255129225
3422,-0.1638552753237174
3423,-0.11447287710721268
3424,-0.0891976362697527
3425,-0.0905726862914547
3426,-0.22916896544524573
3427,-0.023417244376413487
3428,-0.08544832142554556
3429,-0.11537529951983608
3430,-0.23059390350909484
